
################ 会话开始 2026-09-21 18:09:11  [CTE] ################
# run=cte-v2-20260921  steps=3000  save_every=500  batch=8  lr=1e-4
# cache=/workspace/mnt/sqzhang26/zeva-work/datasets/xhand_cte_cache  window_latents=17
[env.sh] 警告: 未找到 libEGL，MUJOCO_GL 未启用。
         需 apt-get install -y libegl1 libgl1（或装带 EGL 的 NVIDIA 驱动）
         后才能做 RoboCasa 无头渲染。静默此提示: export ZEVA_SKIP_EGL_WARNING=1
[2026-09-21 18:09:30] --resume given but /workspace/mnt/sqzhang26/zeva-work/runs/zeva_cte/cte-v2-20260921/cte_latest.pt does not exist; starting fresh
[2026-09-21 18:09:30] cache=/workspace/mnt/sqzhang26/zeva-work/datasets/xhand_cte_cache window_latents=17 train_windows=9748 val_windows=519 params=9.49M device=cuda start_step=0
/workspace/mnt/sqzhang26/zeva-work/cosmos-framework/cosmos_framework/zeva_training/train_cte.py:218: UserWarning: Converting a tensor with requires_grad=True to a scalar may lead to unexpected behavior.
Consider using tensor.detach() first. (Triggered internally at /pytorch/torch/csrc/autograd/generated/python_variable_methods.cpp:836.)
  f"step {step}/{args.steps}  total={float(losses['total']):.4f} "
[2026-09-21 18:12:38] step 830/3000  total=0.5667 action=0.0110 vision=0.0074 task=0.0000 phase=0.0018 effect=2.1924 (contrast=1.220 var=0.963)  0.23s/step
[2026-09-21 18:12:39] step 840/3000  total=0.5987 action=0.0179 vision=0.0083 task=0.0000 phase=0.0020 effect=2.2891 (contrast=1.320 var=0.957)  0.22s/step
[2026-09-21 18:12:41] step 850/3000  total=0.5544 action=0.0111 vision=0.0076 task=0.0000 phase=0.0006 effect=2.1429 (contrast=1.171 var=0.962)  0.22s/step
[2026-09-21 18:12:43] step 860/3000  total=0.5583 action=0.0195 vision=0.0076 task=0.0000 phase=0.0010 effect=2.1244 (contrast=1.151 var=0.962)  0.22s/step
[2026-09-21 18:12:45] step 870/3000  total=0.5282 action=0.0182 vision=0.0073 task=0.0000 phase=0.0011 effect=2.0100 (contrast=1.041 var=0.959)  0.22s/step
[2026-09-21 18:12:46] step 880/3000  total=0.5943 action=0.0112 vision=0.0071 task=0.0000 phase=0.0014 effect=2.3036 (contrast=1.334 var=0.960)  0.22s/step
[2026-09-21 18:12:48] step 890/3000  total=0.5731 action=0.0141 vision=0.0072 task=0.0000 phase=0.0011 effect=2.2071 (contrast=1.233 var=0.963)  0.22s/step
[2026-09-21 18:12:50] step 900/3000  total=0.5641 action=0.0210 vision=0.0073 task=0.0000 phase=0.0011 effect=2.1426 (contrast=1.205 var=0.926)  0.22s/step
[2026-09-21 18:12:52] step 910/3000  total=0.5018 action=0.0132 vision=0.0073 task=0.0000 phase=0.0019 effect=1.9245 (contrast=0.955 var=0.959)  0.22s/step
[2026-09-21 18:12:53] step 920/3000  total=0.5387 action=0.0095 vision=0.0066 task=0.0000 phase=0.0010 effect=2.0899 (contrast=1.122 var=0.958)  0.22s/step
[2026-09-21 18:12:55] step 930/3000  total=0.6097 action=0.0070 vision=0.0057 task=0.0000 phase=0.0021 effect=2.3873 (contrast=1.414 var=0.965)  0.22s/step
[2026-09-21 18:12:57] step 940/3000  total=0.4908 action=0.0136 vision=0.0078 task=0.0000 phase=0.0012 effect=1.8771 (contrast=0.942 var=0.922)  0.22s/step
[2026-09-21 18:12:58] step 950/3000  total=0.6416 action=0.0147 vision=0.0082 task=0.0000 phase=0.0012 effect=2.4744 (contrast=1.499 var=0.963)  0.22s/step
[2026-09-21 18:13:00] step 960/3000  total=0.6354 action=0.0307 vision=0.0075 task=0.0000 phase=0.0012 effect=2.3881 (contrast=1.420 var=0.957)  0.22s/step
[2026-09-21 18:13:02] step 970/3000  total=0.5176 action=0.0109 vision=0.0064 task=0.0000 phase=0.0012 effect=2.0009 (contrast=1.033 var=0.958)  0.22s/step
[2026-09-21 18:13:03] step 980/3000  total=0.6643 action=0.0100 vision=0.0066 task=0.0000 phase=0.0012 effect=2.5900 (contrast=1.615 var=0.965)  0.22s/step
[2026-09-21 18:13:05] step 990/3000  total=0.5624 action=0.0112 vision=0.0067 task=0.0000 phase=0.0009 effect=2.1781 (contrast=1.206 var=0.962)  0.22s/step
[2026-09-21 18:13:07] step 1000/3000  total=0.6381 action=0.0102 vision=0.0066 task=0.0000 phase=0.0027 effect=2.4840 (contrast=1.513 var=0.962)  0.22s/step
[2026-09-21 18:13:51]   saved cte_step_001000.pt  val_total=0.7036
[2026-09-21 18:13:52] step 1010/3000  total=0.4961 action=0.0160 vision=0.0068 task=0.0000 phase=0.0003 effect=1.8934 (contrast=0.960 var=0.922)  0.26s/step
[2026-09-21 18:13:53] step 1020/3000  total=0.5481 action=0.0091 vision=0.0063 task=0.0000 phase=0.0014 effect=2.1302 (contrast=1.159 var=0.962)  0.26s/step
[2026-09-21 18:13:55] step 1030/3000  total=0.4824 action=0.0126 vision=0.0063 task=0.0000 phase=0.0011 effect=1.8538 (contrast=0.891 var=0.952)  0.26s/step
[2026-09-21 18:13:57] step 1040/3000  total=0.5756 action=0.0110 vision=0.0067 task=0.0000 phase=0.0012 effect=2.2311 (contrast=1.262 var=0.959)  0.26s/step
[2026-09-21 18:13:59] step 1050/3000  total=0.5279 action=0.0097 vision=0.0054 task=0.0000 phase=0.0017 effect=2.0507 (contrast=1.084 var=0.957)  0.26s/step
[2026-09-21 18:14:00] step 1060/3000  total=0.5388 action=0.0137 vision=0.0073 task=0.0000 phase=0.0014 effect=2.0704 (contrast=1.157 var=0.900)  0.25s/step
[2026-09-21 18:14:02] step 1070/3000  total=0.5035 action=0.0104 vision=0.0068 task=0.0000 phase=0.0027 effect=1.9439 (contrast=0.981 var=0.952)  0.25s/step
[2026-09-21 18:14:04] step 1080/3000  total=0.5895 action=0.0116 vision=0.0083 task=0.0000 phase=0.0012 effect=2.2775 (contrast=1.305 var=0.960)  0.25s/step
[2026-09-21 18:14:06] step 1090/3000  total=0.5081 action=0.0083 vision=0.0074 task=0.0000 phase=0.0010 effect=1.9692 (contrast=1.000 var=0.959)  0.25s/step
[2026-09-21 18:14:07] step 1100/3000  total=0.5538 action=0.0082 vision=0.0059 task=0.0000 phase=0.0021 effect=2.1580 (contrast=1.186 var=0.962)  0.25s/step
[2026-09-21 18:14:09] step 1110/3000  total=0.4715 action=0.0084 vision=0.0058 task=0.0000 phase=0.0015 effect=1.8290 (contrast=0.866 var=0.953)  0.25s/step
[2026-09-21 18:14:11] step 1120/3000  total=0.6639 action=0.0278 vision=0.0082 task=0.0000 phase=0.0019 effect=2.5108 (contrast=1.538 var=0.961)  0.25s/step
[2026-09-21 18:14:12] step 1130/3000  total=0.5796 action=0.0135 vision=0.0074 task=0.0000 phase=0.0005 effect=2.2347 (contrast=1.263 var=0.959)  0.25s/step
[2026-09-21 18:14:14] step 1140/3000  total=0.5232 action=0.0114 vision=0.0071 task=0.0000 phase=0.0012 effect=2.0188 (contrast=1.049 var=0.958)  0.25s/step
[2026-09-21 18:14:16] step 1150/3000  total=0.5213 action=0.0133 vision=0.0063 task=0.0000 phase=0.0010 effect=2.0062 (contrast=1.034 var=0.962)  0.25s/step
[2026-09-21 18:14:18] step 1160/3000  total=0.5269 action=0.0066 vision=0.0063 task=0.0000 phase=0.0013 effect=2.0556 (contrast=1.083 var=0.963)  0.25s/step
[2026-09-21 18:14:19] step 1170/3000  total=0.5156 action=0.0186 vision=0.0072 task=0.0000 phase=0.0018 effect=1.9584 (contrast=0.994 var=0.953)  0.25s/step
[2026-09-21 18:14:21] step 1180/3000  total=0.5339 action=0.0079 vision=0.0055 task=0.0000 phase=0.0012 effect=2.0816 (contrast=1.114 var=0.958)  0.25s/step
[2026-09-21 18:14:23] step 1190/3000  total=0.5663 action=0.0118 vision=0.0056 task=0.0000 phase=0.0010 effect=2.1953 (contrast=1.224 var=0.962)  0.25s/step
[2026-09-21 18:14:24] step 1200/3000  total=0.4340 action=0.0175 vision=0.0064 task=0.0000 phase=0.0009 effect=1.6402 (contrast=0.711 var=0.917)  0.24s/step
[2026-09-21 18:14:26] step 1210/3000  total=0.4665 action=0.0084 vision=0.0054 task=0.0000 phase=0.0025 effect=1.8100 (contrast=0.851 var=0.949)  0.24s/step
[2026-09-21 18:14:29] step 1220/3000  total=0.4507 action=0.0110 vision=0.0059 task=0.0000 phase=0.0014 effect=1.7347 (contrast=0.768 var=0.956)  0.24s/step
[2026-09-21 18:14:30] step 1230/3000  total=0.5788 action=0.0085 vision=0.0053 task=0.0000 phase=0.0012 effect=2.2594 (contrast=1.287 var=0.963)  0.24s/step
[2026-09-21 18:14:32] step 1240/3000  total=0.5395 action=0.0164 vision=0.0055 task=0.0000 phase=0.0009 effect=2.0703 (contrast=1.104 var=0.956)  0.24s/step
[2026-09-21 18:14:34] step 1250/3000  total=0.4962 action=0.0076 vision=0.0049 task=0.0000 phase=0.0008 effect=1.9346 (contrast=0.963 var=0.963)  0.24s/step
[2026-09-21 18:14:35] step 1260/3000  total=0.4733 action=0.0128 vision=0.0059 task=0.0000 phase=0.0007 effect=1.8177 (contrast=0.850 var=0.957)  0.24s/step
[2026-09-21 18:14:37] step 1270/3000  total=0.5091 action=0.0072 vision=0.0051 task=0.0000 phase=0.0020 effect=1.9863 (contrast=1.018 var=0.959)  0.24s/step
[2026-09-21 18:14:39] step 1280/3000  total=0.5108 action=0.0097 vision=0.0060 task=0.0000 phase=0.0023 effect=1.9793 (contrast=1.011 var=0.958)  0.24s/step
